# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      35     0.64541     0.00000     0.00000   -2.340776396   -3.958049912   -1.617273516
     1      35     0.62316     0.00000     0.00000   -2.348725937   -3.976100445   -1.627374507
     1      35     0.60090     0.00000     0.00000   -2.361267357   -4.005140736   -1.643873379
     1      35     0.57865     0.00000     0.00000   -2.375253378   -4.032251381   -1.656998003
     1      35     0.55639     0.00000     0.00000   -2.379233979   -4.035310443   -1.656076464
     1      35     0.53413     0.00000     0.00000   -2.306777141   -3.948852132   -1.642074990
     1      35     0.51188     0.00000     0.00000   -2.194440409   -3.859562718   -1.665122309
     1      35     0.48962     0.00000     0.00000   -2.122689502   -3.771820333   -1.649130831
     1      35     0.46737     0.00000     0.00000   -1.998565068   -3.620224594   -1.621659526
     1      35     0.44511     0.00000     0.00000   -1.853362228   -3.466613486   -1.613251258
     1      35     0.42286     0.00000     0.00000   -1.704340654   -3.321362116   -1.617021461
     1      35     0.40060     0.00000     0.00000   -1.559569788   -3.181890199   -1.622320411
     1      35     0.37835     0.00000     0.00000   -1.424499325   -3.055020445   -1.630521121
     1      35     0.35609     0.00000     0.00000   -1.304137484   -2.943716486   -1.639579002
     1      35     0.33383     0.00000     0.00000   -1.203574574   -2.854952435   -1.651377861
     1      35     0.31158     0.00000     0.00000   -1.127552533   -2.793502293   -1.665949760
     1      35     0.28932     0.00000     0.00000   -1.079265699   -2.762585416   -1.683319717
     1      35     0.26707     0.00000     0.00000   -1.058987014   -2.762890208   -1.703903195
     1      35     0.24481     0.00000     0.00000   -1.063555520   -2.787856301   -1.724300780
     1      35     0.22256     0.00000     0.00000   -1.087130357   -2.828708475   -1.741578118
     1      35     0.20030     0.00000     0.00000   -1.095189575   -2.924883536   -1.829693961
     1      35     0.17804     0.00000     0.00000   -0.984281830   -2.755824741   -1.771542911
     1      35     0.15579     0.00000     0.00000   -0.836095843   -2.609464459   -1.773368616
     1      35     0.13353     0.00000     0.00000   -0.707953411   -2.489211582   -1.781258171
     1      35     0.11128     0.00000     0.00000   -0.604284860   -2.392389102   -1.788104242
     1      35     0.08902     0.00000     0.00000   -0.528884745   -2.326999213   -1.798114468
     1      35     0.06677     0.00000     0.00000   -0.483963946   -2.294517044   -1.810553098
     1      35     0.04451     0.00000     0.00000   -0.466512265   -2.297850341   -1.831338076
     1      35     0.02226     0.00000     0.00000   -0.465826923   -2.313865186   -1.848038263
     1      35     0.00000     0.00000     0.00000   -0.468031193   -2.343498623   -1.875467430
     1      36     0.00000     0.00000     0.00000   -0.468031193   -2.343498623   -1.875467430
     1      36     0.01113     0.01927     0.00000   -0.464633783   -2.312254412   -1.847620629
     1      36     0.02226     0.03855     0.00000   -0.457276022   -2.289528736   -1.832252714
     1      36     0.03338     0.05782     0.00000   -0.455453868   -2.288599183   -1.833145315
     1      36     0.04451     0.07710     0.00000   -0.472940491   -2.309022403   -1.836081912
     1      36     0.05564     0.09637     0.00000   -0.524054668   -2.360497899   -1.836443231
     1      36     0.06677     0.11564     0.00000   -0.615272269   -2.452522408   -1.837250139
     1      36     0.07789     0.13492     0.00000   -0.742206463   -2.574229550   -1.832023087
     1      36     0.08902     0.15419     0.00000   -0.893196333   -2.723788269   -1.830591935
     1      36     0.10015     0.17347     0.00000   -0.958325900   -2.783342560   -1.825016660
     1      36     0.11128     0.19274     0.00000   -0.902529826   -2.706159283   -1.803629457
     1      36     0.12241     0.21201     0.00000   -0.847547257   -2.629091288   -1.781544031
     1      36     0.13353     0.23129     0.00000   -0.807558372   -2.558753171   -1.751194799
     1      36     0.14466     0.25056     0.00000   -0.794214186   -2.512594545   -1.718380359
     1      36     0.15579     0.26983     0.00000   -0.818702537   -2.510290780   -1.691588244
     1      36     0.16692     0.28911     0.00000   -0.886207721   -2.551730504   -1.665522783
     1      36     0.17804     0.30838     0.00000   -0.992203689   -2.648249498   -1.656045809
     1      36     0.18917     0.32766     0.00000   -1.126721657   -2.774300388   -1.647578731
     1      36     0.20030     0.34693     0.00000   -1.280373127   -2.921845032   -1.641471905
     1      36     0.21143     0.36620     0.00000   -1.446372110   -3.083145548   -1.636773437
     1      36     0.22256     0.38548     0.00000   -1.620033872   -3.251302785   -1.631268914
     1      36     0.23368     0.40475     0.00000   -1.797788675   -3.425896422   -1.628107746
     1      36     0.24481     0.42403     0.00000   -1.976206278   -3.603486890   -1.627280612
     1      36     0.25594     0.44330     0.00000   -2.150440030   -3.782677045   -1.632237014
     1      36     0.26707     0.46257     0.00000   -2.209606941   -3.893138684   -1.683531743
     1      36     0.27819     0.48185     0.00000   -2.196290835   -3.873534924   -1.677244090
     1      36     0.28932     0.50112     0.00000   -2.171618933   -3.831650439   -1.660031506
     1      36     0.30045     0.52040     0.00000   -2.144036054   -3.785553118   -1.641517064
     1      36     0.31158     0.53967     0.00000   -2.119582381   -3.740238941   -1.620656560
     1      36     0.32271     0.55894     0.00000   -2.103160321   -3.709809296   -1.606648975
     1      36     0.33383     0.57822     0.00000   -2.097599243   -3.688044897   -1.590445654
     1      36     0.33940     0.56858     0.00000   -2.098865907   -3.697853712   -1.598987805
     1      36     0.34496     0.55894     0.00000   -2.102356863   -3.709364590   -1.607007728
     1      36     0.35053     0.54931     0.00000   -2.107481878   -3.721560851   -1.614078973
     1      36     0.35609     0.53967     0.00000   -2.113524672   -3.734198571   -1.620673899
     1      36     0.36165     0.53003     0.00000   -2.119684134   -3.749012904   -1.629328770
     1      36     0.36722     0.52040     0.00000   -2.125085225   -3.763168343   -1.638083118
     1      36     0.37278     0.51076     0.00000   -2.128739713   -3.775327578   -1.646587865
     1      36     0.37835     0.50112     0.00000   -2.129422037   -3.780180598   -1.650758561
     1      36     0.38391     0.49148     0.00000   -2.125382982   -3.777106463   -1.651723481
     1      36     0.38947     0.48185     0.00000   -2.113750589   -3.767311020   -1.653560431
     1      36     0.39504     0.47221     0.00000   -2.089542646   -3.745203256   -1.655660611
     1      36     0.40060     0.46257     0.00000   -2.010173026   -3.598660284   -1.588487258
     1      36     0.40616     0.45294     0.00000   -1.881477064   -3.464681643   -1.583204579
     1      36     0.41173     0.44330     0.00000   -1.750458109   -3.328257316   -1.577799207
     1      36     0.41729     0.43366     0.00000   -1.618690979   -3.190960102   -1.572269123
     1      36     0.42286     0.42403     0.00000   -1.488344278   -3.076065991   -1.587721713
     1      36     0.42842     0.41439     0.00000   -1.363371253   -2.967201040   -1.603829787
     1      36     0.43398     0.40475     0.00000   -1.252737587   -2.872184242   -1.619446655
     1      36     0.43955     0.39512     0.00000   -1.173347378   -2.802815886   -1.629468508
     1      36     0.44511     0.38548     0.00000   -1.131793137   -2.781440341   -1.649647204
     1      36     0.45068     0.37584     0.00000   -1.112647548   -2.784457583   -1.671810035
     1      36     0.45624     0.36620     0.00000   -1.103346515   -2.795647466   -1.692300951
     1      36     0.46180     0.35657     0.00000   -1.098655474   -2.800435609   -1.701780135
     1      36     0.46737     0.34693     0.00000   -1.096363843   -2.797949774   -1.701585931
     1      36     0.47293     0.33729     0.00000   -1.095355698   -2.797400951   -1.702045253
     1      36     0.47850     0.32766     0.00000   -1.093067648   -2.773895589   -1.680827941
     1      36     0.48406     0.31802     0.00000   -1.091668993   -2.777193536   -1.685524543
     1      36     0.48962     0.30838     0.00000   -1.091652197   -2.780692367   -1.689040170
     1      36     0.49519     0.29875     0.00000   -1.092313040   -2.785388764   -1.693075725
     1      36     0.50075     0.28911     0.00000   -1.093174822   -2.790805110   -1.697630288
     1      36     0.50631     0.27947     0.00000   -1.092313040   -2.785388764   -1.693075725
     1      36     0.51188     0.26983     0.00000   -1.091652197   -2.780692367   -1.689040170
     1      36     0.51744     0.26020     0.00000   -1.091668993   -2.777193536   -1.685524543
     1      36     0.52301     0.25056     0.00000   -1.093067648   -2.773895589   -1.680827941
     1      36     0.52857     0.24092     0.00000   -1.095355698   -2.797400951   -1.702045253
     1      36     0.53413     0.23129     0.00000   -1.096363843   -2.797949774   -1.701585931
     1      36     0.53970     0.22165     0.00000   -1.098655474   -2.800435609   -1.701780135
     1      36     0.54526     0.21201     0.00000   -1.103346515   -2.795647466   -1.692300951
     1      36     0.55083     0.20238     0.00000   -1.112647548   -2.784457583   -1.671810035
     1      36     0.55639     0.19274     0.00000   -1.131793137   -2.781440341   -1.649647204
     1      36     0.56195     0.18310     0.00000   -1.173347378   -2.802815886   -1.629468508
     1      36     0.56752     0.17347     0.00000   -1.252737587   -2.872184242   -1.619446655
     1      36     0.57308     0.16383     0.00000   -1.363371253   -2.967201040   -1.603829787
     1      36     0.57865     0.15419     0.00000   -1.488344278   -3.076065991   -1.587721713
     1      36     0.58421     0.14455     0.00000   -1.618690979   -3.190960102   -1.572269123
     1      36     0.58977     0.13492     0.00000   -1.750458109   -3.328257316   -1.577799207
     1      36     0.59534     0.12528     0.00000   -1.881477064   -3.464681643   -1.583204579
     1      36     0.60090     0.11564     0.00000   -2.010173026   -3.598660284   -1.588487258
     1      36     0.60646     0.10601     0.00000   -2.089542646   -3.745203256   -1.655660611
     1      36     0.61203     0.09637     0.00000   -2.113750589   -3.767311020   -1.653560431
     1      36     0.61759     0.08673     0.00000   -2.125382982   -3.777106463   -1.651723481
     1      36     0.62316     0.07710     0.00000   -2.129422037   -3.780180598   -1.650758561
     1      36     0.62872     0.06746     0.00000   -2.128739713   -3.775327578   -1.646587865
     1      36     0.63428     0.05782     0.00000   -2.125085225   -3.763168343   -1.638083118
     1      36     0.63985     0.04818     0.00000   -2.119684134   -3.749012904   -1.629328770
     1      36     0.64541     0.03855     0.00000   -2.113524672   -3.734198571   -1.620673899
     1      36     0.65098     0.02891     0.00000   -2.107481878   -3.721560851   -1.614078972
     1      36     0.65654     0.01927     0.00000   -2.102356863   -3.709364589   -1.607007727
     1      36     0.66210     0.00964     0.00000   -2.098865907   -3.697853712   -1.598987805
     1      36     0.66767     0.00000     0.00000   -2.097599243   -3.688044898   -1.590445655
     1      36     0.64541     0.00000     0.00000   -2.103160290   -3.709809271   -1.606648981
     1      36     0.62316     0.00000     0.00000   -2.119582310   -3.740238867   -1.620656558
     1      36     0.60090     0.00000     0.00000   -2.144035944   -3.785553005   -1.641517060
     1      36     0.57865     0.00000     0.00000   -2.171618796   -3.831650300   -1.660031504
     1      36     0.55639     0.00000     0.00000   -2.196290690   -3.873534774   -1.677244084
     1      36     0.53413     0.00000     0.00000   -2.209606834   -3.893138582   -1.683531748
     1      36     0.51188     0.00000     0.00000   -2.150440737   -3.782677752   -1.632237016
     1      36     0.48962     0.00000     0.00000   -1.976207044   -3.603487656   -1.627280611
     1      36     0.46737     0.00000     0.00000   -1.797789461   -3.425897207   -1.628107747
     1      36     0.44511     0.00000     0.00000   -1.620034659   -3.251303572   -1.631268913
     1      36     0.42286     0.00000     0.00000   -1.446372890   -3.083146327   -1.636773437
     1      36     0.40060     0.00000     0.00000   -1.280373897   -2.921845801   -1.641471903
     1      36     0.37835     0.00000     0.00000   -1.126722416   -2.774301147   -1.647578731
     1      36     0.35609     0.00000     0.00000   -0.992204435   -2.648250243   -1.656045808
     1      36     0.33383     0.00000     0.00000   -0.886208439   -2.551731222   -1.665522783
